ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
757426356	988925773	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	68.940815	2608	3207	1448	0.498022	0.400000	0.500000
757426356	409004637	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	69.260883	2608	3566	1484	0.480726	0.400000	0.500000
757426356	946574880	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	70.109617	2608	4007	1487	0.449584	0.400000	0.500000
757426356	228710848	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	Flintibacter_porci__GCF_041925195.1.fna	64.877477	2608	3309	1221	0.412709	0.400000	0.500000
757426356	805985537	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	76.203333	2608	3255	1635	0.557735	0.400000	0.500000
757426356	142380147	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	81.846370	2608	4381	1901	0.543998	0.400000	0.500000
757426356	138136575	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	69.318561	2608	3593	1452	0.468312	0.400000	0.500000
445509998	757426356	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	65.616465	1644	2608	911	0.428504	0.400000	0.500000
445509998	445509998	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	100.000000	1644	1644	1643	0.999392	0.400000	0.500000
445509998	375308717	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	62.931932	1644	2041	797	0.432564	0.400000	0.500000
445509998	879213431	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Pseudo.fna	63.730903	1644	2662	864	0.401301	0.400000	0.500000
445509998	962599507	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	64.952929	1644	3690	939	0.352081	0.400000	0.500000
445509998	777054284	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	64.468016	1644	3210	902	0.371652	0.400000	0.500000
445509998	62447427	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	64.966556	1644	3421	900	0.355380	0.400000	0.500000
445509998	737689888	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	64.680162	1644	2966	925	0.401302	0.400000	0.500000
445509998	551281437	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	64.896602	1644	3113	927	0.389741	0.400000	0.500000
445509998	979936460	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	65.132726	1644	3380	961	0.382564	0.400000	0.500000
445509998	988925773	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	64.520741	1644	3207	904	0.372707	0.400000	0.500000
445509998	409004637	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	64.169620	1644	3566	920	0.353167	0.400000	0.500000
445509998	946574880	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	64.940093	1644	4007	969	0.342948	0.400000	0.500000
445509998	228710848	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Flintibacter_porci__GCF_041925195.1.fna	64.364906	1644	3309	909	0.367050	0.400000	0.500000
445509998	805985537	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	65.466504	1644	3255	924	0.377220	0.400000	0.500000
445509998	142380147	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	64.864232	1644	4381	938	0.311369	0.400000	0.500000
445509998	138136575	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	64.874017	1644	3593	916	0.349819	0.400000	0.500000
375308717	757426356	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	66.816608	2041	2608	1138	0.489568	0.400000	0.500000
375308717	445509998	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	62.931932	2041	1644	797	0.432564	0.400000	0.500000
375308717	375308717	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	100.000000	2041	2041	2039	0.999020	0.400000	0.500000
375308717	879213431	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Pseudo.fna	74.109025	2041	2662	1302	0.553689	0.400000	0.500000
375308717	962599507	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	65.845708	2041	3690	1200	0.418775	0.400000	0.500000
375308717	777054284	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	66.124069	2041	3210	1182	0.450200	0.400000	0.500000
375308717	62447427	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	67.209992	2041	3421	1261	0.461736	0.400000	0.500000
375308717	737689888	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	65.572294	2041	2966	1155	0.461354	0.400000	0.500000
375308717	551281437	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	65.196807	2041	3113	1190	0.461777	0.400000	0.500000
375308717	979936460	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	65.907922	2041	3380	1174	0.433130	0.400000	0.500000
375308717	988925773	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	66.211591	2041	3207	1182	0.450457	0.400000	0.500000
375308717	409004637	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	66.452690	2041	3566	1208	0.430890	0.400000	0.500000
375308717	946574880	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	65.997504	2041	4007	1162	0.384259	0.400000	0.500000
375308717	228710848	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Flintibacter_porci__GCF_041925195.1.fna	63.246860	2041	3309	1067	0.398879	0.400000	0.500000
375308717	805985537	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	66.339841	2041	3255	1196	0.451662	0.400000	0.500000
375308717	142380147	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	66.555959	2041	4381	1225	0.381501	0.400000	0.500000
375308717	138136575	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	65.688313	2041	3593	1168	0.414625	0.400000	0.500000
879213431	757426356	Pseudo.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	67.904970	2662	2608	1318	0.500190	0.400000	0.500000
879213431	445509998	Pseudo.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	63.730903	2662	1644	864	0.401301	0.400000	0.500000
879213431	375308717	Pseudo.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	74.109025	2662	2041	1302	0.553689	0.400000	0.500000
879213431	879213431	Pseudo.fna	Pseudo.fna	100.000000	2662	2662	2623	0.985349	0.400000	0.500000
879213431	962599507	Pseudo.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	68.635941	2662	3690	1515	0.477015	0.400000	0.500000
879213431	777054284	Pseudo.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	67.143076	2662	3210	1401	0.477180	0.400000	0.500000
879213431	62447427	Pseudo.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	70.624361	2662	3421	1566	0.514878	0.400000	0.500000
879213431	737689888	Pseudo.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	67.037814	2662	2966	1354	0.481166	0.400000	0.500000
879213431	551281437	Pseudo.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	67.976093	2662	3113	1441	0.499048	0.400000	0.500000
879213431	979936460	Pseudo.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	67.398536	2662	3380	1400	0.463423	0.400000	0.500000
879213431	988925773	Pseudo.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	67.157690	2662	3207	1398	0.476401	0.400000	0.500000
879213431	409004637	Pseudo.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	67.142089	2662	3566	1422	0.456647	0.400000	0.500000
879213431	946574880	Pseudo.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	69.279175	2662	4007	1491	0.447143	0.400000	0.500000
879213431	228710848	Pseudo.fna	Flintibacter_porci__GCF_041925195.1.fna	66.743320	2662	3309	1280	0.428739	0.400000	0.500000
879213431	805985537	Pseudo.fna	Flavonifractor_porci__GCF_037572415.1.fna	67.923466	2662	3255	1402	0.473889	0.400000	0.500000
879213431	142380147	Pseudo.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	67.678361	2662	4381	1525	0.433054	0.400000	0.500000
879213431	138136575	Pseudo.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	66.915909	2662	3593	1386	0.443165	0.400000	0.500000
962599507	757426356	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	69.032863	3690	2608	1558	0.494760	0.400000	0.500000
962599507	445509998	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	64.952929	3690	1644	939	0.352081	0.400000	0.500000
962599507	375308717	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	65.845708	3690	2041	1200	0.418775	0.400000	0.500000
962599507	879213431	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Pseudo.fna	68.635941	3690	2662	1515	0.477015	0.400000	0.500000
962599507	962599507	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	100.000000	3690	3690	3688	0.999458	0.400000	0.500000
962599507	777054284	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	76.206236	3690	3210	1812	0.525217	0.400000	0.500000
962599507	62447427	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	69.941138	3690	3421	1687	0.474476	0.400000	0.500000
962599507	737689888	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	69.396484	3690	2966	1607	0.482873	0.400000	0.500000
962599507	551281437	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	70.212230	3690	3113	1713	0.503601	0.400000	0.500000
962599507	979936460	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	70.239024	3690	3380	1731	0.489675	0.400000	0.500000
962599507	988925773	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	76.258145	3690	3207	1811	0.525156	0.400000	0.500000
962599507	409004637	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	67.467685	3690	3566	1555	0.428611	0.400000	0.500000
962599507	946574880	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	73.423925	3690	4007	1954	0.507730	0.400000	0.500000
962599507	228710848	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Flintibacter_porci__GCF_041925195.1.fna	67.864225	3690	3309	1522	0.434919	0.400000	0.500000
962599507	805985537	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	70.207432	3690	3255	1702	0.490137	0.400000	0.500000
962599507	142380147	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	69.688168	3690	4381	1889	0.468096	0.400000	0.500000
962599507	138136575	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	96.153418	3690	3593	2238	0.614582	0.400000	0.500000
777054284	757426356	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	68.987785	3210	2608	1445	0.496734	0.400000	0.500000
777054284	445509998	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	64.468016	3210	1644	902	0.371652	0.400000	0.500000
777054284	375308717	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	66.124069	3210	2041	1182	0.450200	0.400000	0.500000
777054284	879213431	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Pseudo.fna	67.143076	3210	2662	1401	0.477180	0.400000	0.500000
777054284	962599507	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	76.206236	3210	3690	1812	0.525217	0.400000	0.500000
777054284	777054284	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	100.000000	3210	3210	3191	0.994081	0.400000	0.500000
777054284	62447427	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	70.547292	3210	3421	1643	0.495551	0.400000	0.500000
777054284	737689888	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	68.096178	3210	2966	1439	0.465997	0.400000	0.500000
777054284	551281437	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	67.994765	3210	3113	1471	0.465285	0.400000	0.500000
777054284	979936460	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	69.067916	3210	3380	1521	0.461608	0.400000	0.500000
777054284	988925773	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	99.980302	3210	3207	3117	0.971482	0.400000	0.500000
777054284	409004637	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	68.707355	3210	3566	1584	0.467532	0.400000	0.500000
777054284	946574880	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	69.008164	3210	4007	1574	0.436192	0.400000	0.500000
777054284	228710848	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Flintibacter_porci__GCF_041925195.1.fna	65.012394	3210	3309	1303	0.399755	0.400000	0.500000
777054284	805985537	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	69.400063	3210	3255	1576	0.487548	0.400000	0.500000
777054284	142380147	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	69.989339	3210	4381	1754	0.462126	0.400000	0.500000
777054284	138136575	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	77.300110	3210	3593	1816	0.533882	0.400000	0.500000
62447427	757426356	Lawsonibacter_hominis__GCF_014287895.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	74.915871	3421	2608	1613	0.535080	0.400000	0.500000
62447427	445509998	Lawsonibacter_hominis__GCF_014287895.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	64.966556	3421	1644	900	0.355380	0.400000	0.500000
62447427	375308717	Lawsonibacter_hominis__GCF_014287895.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	67.209992	3421	2041	1261	0.461736	0.400000	0.500000
62447427	879213431	Lawsonibacter_hominis__GCF_014287895.1.fna	Pseudo.fna	70.624361	3421	2662	1566	0.514878	0.400000	0.500000
62447427	962599507	Lawsonibacter_hominis__GCF_014287895.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	69.941138	3421	3690	1687	0.474476	0.400000	0.500000
62447427	777054284	Lawsonibacter_hominis__GCF_014287895.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	70.547292	3421	3210	1643	0.495551	0.400000	0.500000
62447427	62447427	Lawsonibacter_hominis__GCF_014287895.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	100.000000	3421	3421	3409	0.996492	0.400000	0.500000
62447427	737689888	Lawsonibacter_hominis__GCF_014287895.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	69.943630	3421	2966	1507	0.471896	0.400000	0.500000
62447427	551281437	Lawsonibacter_hominis__GCF_014287895.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	70.919095	3421	3113	1613	0.493725	0.400000	0.500000
62447427	979936460	Lawsonibacter_hominis__GCF_014287895.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	70.398633	3421	3380	1573	0.462579	0.400000	0.500000
62447427	988925773	Lawsonibacter_hominis__GCF_014287895.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	70.609702	3421	3207	1644	0.496077	0.400000	0.500000
62447427	409004637	Lawsonibacter_hominis__GCF_014287895.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	69.592822	3421	3566	1630	0.466581	0.400000	0.500000
62447427	946574880	Lawsonibacter_hominis__GCF_014287895.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	71.583333	3421	4007	1674	0.450727	0.400000	0.500000
62447427	228710848	Lawsonibacter_hominis__GCF_014287895.1.fna	Flintibacter_porci__GCF_041925195.1.fna	67.760248	3421	3309	1449	0.430609	0.400000	0.500000
62447427	805985537	Lawsonibacter_hominis__GCF_014287895.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	74.869131	3421	3255	1704	0.510485	0.400000	0.500000
62447427	142380147	Lawsonibacter_hominis__GCF_014287895.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	74.616728	3421	4381	1904	0.488080	0.400000	0.500000
62447427	138136575	Lawsonibacter_hominis__GCF_014287895.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	69.567439	3421	3593	1597	0.455375	0.400000	0.500000
737689888	757426356	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	70.540294	2966	2608	1463	0.524937	0.400000	0.500000
737689888	445509998	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	64.680162	2966	1644	925	0.401302	0.400000	0.500000
737689888	375308717	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	65.572294	2966	2041	1155	0.461354	0.400000	0.500000
737689888	879213431	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Pseudo.fna	67.037814	2966	2662	1354	0.481166	0.400000	0.500000
737689888	962599507	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	69.396484	2966	3690	1607	0.482873	0.400000	0.500000
737689888	777054284	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	68.096178	2966	3210	1439	0.465997	0.400000	0.500000
737689888	62447427	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	69.943630	2966	3421	1507	0.471896	0.400000	0.500000
737689888	737689888	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	100.000000	2966	2966	2960	0.997977	0.400000	0.500000
737689888	551281437	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	98.289944	2966	3113	2501	0.822833	0.400000	0.500000
737689888	979936460	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	69.183418	2966	3380	1571	0.495115	0.400000	0.500000
737689888	988925773	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	68.129391	2966	3207	1446	0.468492	0.400000	0.500000
737689888	409004637	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	68.364833	2966	3566	1500	0.459277	0.400000	0.500000
737689888	946574880	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	69.986007	2966	4007	1633	0.468378	0.400000	0.500000
737689888	228710848	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Flintibacter_porci__GCF_041925195.1.fna	66.188284	2966	3309	1323	0.421673	0.400000	0.500000
737689888	805985537	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	70.954241	2966	3255	1674	0.538177	0.400000	0.500000
737689888	142380147	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	71.509495	2966	4381	1664	0.452974	0.400000	0.500000
737689888	138136575	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	68.135747	2966	3593	1512	0.461046	0.400000	0.500000
551281437	757426356	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	70.413246	3113	2608	1491	0.521238	0.400000	0.500000
551281437	445509998	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	64.896602	3113	1644	927	0.389741	0.400000	0.500000
551281437	375308717	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	65.196807	3113	2041	1190	0.461777	0.400000	0.500000
551281437	879213431	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Pseudo.fna	67.976093	3113	2662	1441	0.499048	0.400000	0.500000
551281437	962599507	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	70.212230	3113	3690	1713	0.503601	0.400000	0.500000
551281437	777054284	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	67.994765	3113	3210	1471	0.465285	0.400000	0.500000
551281437	62447427	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	70.919095	3113	3421	1613	0.493725	0.400000	0.500000
551281437	737689888	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	98.289944	3113	2966	2501	0.822833	0.400000	0.500000
551281437	551281437	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	100.000000	3113	3113	3104	0.997109	0.400000	0.500000
551281437	979936460	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	69.725346	3113	3380	1663	0.512244	0.400000	0.500000
551281437	988925773	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	68.012322	3113	3207	1473	0.466139	0.400000	0.500000
551281437	409004637	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	68.178252	3113	3566	1545	0.462644	0.400000	0.500000
551281437	946574880	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	71.930824	3113	4007	1747	0.490730	0.400000	0.500000
551281437	228710848	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Flintibacter_porci__GCF_041925195.1.fna	66.687882	3113	3309	1374	0.427904	0.400000	0.500000
