#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	163400	163666	+	HJIPAM_00885	9.8	5.8		SO:0001217, UniRef:UniRef50_A0A1V4VZ69
contig_1	164494	164583	+	HJIPAM_00895	3.3	8.5		
contig_1	167731	168174	+	HJIPAM_00910	16.2	5.3	PF07833.15|Cu_amine_oxidN1	PFAM:PF07833.15, SO:0001217, UniParc:UPI00006E6CE1, UniRef:UniRef100_A5D5Y7, UniRef:UniRef50_A5D5Y7, UniRef:UniRef90_A5D5Y7
contig_1	168534	169085	+	HJIPAM_00920	21.4	9.7		SO:0001217, UniRef:UniRef50_A5D5Y9, UniRef:UniRef90_A5D5Y9
contig_1	169956	170192	+	HJIPAM_00925	8.8	9.4	PF14076.10|DUF4258	PFAM:PF14076.10
contig_1	170214	170459	+	HJIPAM_00930	9.3	5.4		
contig_1	173369	173626	+	HJIPAM_00945	9.9	9.8	PF12728.11|HTH_17	PFAM:PF12728.11
contig_1	174664	174978	+	HJIPAM_00955	12.3	9.9		SO:0001217, UniRef:UniRef50_R4KKU8
contig_1	176012	176146	+	HJIPAM_00965	5.0	10.8		
contig_1	186215	187141	+	HJIPAM_01025	35.2	9.8		SO:0001217, UniParc:UPI000150BD30, UniRef:UniRef100_A5D5X3, UniRef:UniRef50_A5D5X3, UniRef:UniRef90_A5D5X3
contig_1	216150	216242	+	HJIPAM_01145	3.4	8.4		
contig_1	249753	249938	+	HJIPAM_01300	6.5	5.4	PF06968.17|BATS	PFAM:PF06968.17, SO:0001217, UniParc:UPI00006E5005, UniRef:UniRef100_A5D5N9, UniRef:UniRef50_A5D5N9, UniRef:UniRef90_A5D5N9
contig_1	249898	250329	+	HJIPAM_01305	15.8	9.8		
contig_1	299566	299859	-	HJIPAM_01545	11.0	5.5		SO:0001217, UniParc:UPI00006E9DD1, UniRef:UniRef100_A5D5L7, UniRef:UniRef50_A5D5L7, UniRef:UniRef90_A5D5L7
contig_1	355273	355788	+	HJIPAM_01945	19.6	5.8		SO:0001217, UniParc:UPI000150C06A, UniRef:UniRef100_A5D5D3, UniRef:UniRef50_A0A9E5Y6I2, UniRef:UniRef90_A0A9E5Y6I2
contig_1	355842	355964	+	HJIPAM_01950	4.7	7.9		SO:0001217, UniParc:UPI000150C06B, UniRef:UniRef100_A5D5D4, UniRef:UniRef50_A5D5D4, UniRef:UniRef90_A5D5D4
contig_1	357914	358012	+	HJIPAM_01970	3.4	9.8		
contig_1	384478	384702	+	HJIPAM_02085	7.8	9.4		SO:0001217, UniRef:UniRef50_A5D592, UniRef:UniRef90_A5D592
contig_1	384878	385096	+	HJIPAM_02090	8.1	6.3		SO:0001217, UniParc:UPI000150C0D7, UniRef:UniRef100_A5D593, UniRef:UniRef50_A0A2L2XCV6, UniRef:UniRef90_A5D593
contig_1	387976	388203	+	HJIPAM_02125	8.3	9.7		SO:0001217, UniParc:UPI00006E561E, UniRef:UniRef100_A5D599, UniRef:UniRef50_A5D599, UniRef:UniRef90_A5D599
contig_1	388616	389086	+	HJIPAM_02130	18.5	5.2		
contig_1	395367	395780	+	HJIPAM_02150	15.3	10.2		
contig_1	398829	399506	-	HJIPAM_02175	22.7	5.8		SO:0001217, UniParc:UPI00006E94F5, UniRef:UniRef100_A5D569, UniRef:UniRef50_A5D569, UniRef:UniRef90_A5D569
contig_1	399562	399972	-	HJIPAM_02180	14.9	9.4		SO:0001217, UniParc:UPI00006E94F1, UniRef:UniRef100_A5D570, UniRef:UniRef50_A5D570, UniRef:UniRef90_A5D570
contig_1	400330	403758	+	HJIPAM_02185	116.7	4.4	PF00395.24|SLH, PF13620.10|CarboxypepD_reg, PF17802.5|SpaA, PF20578.2|aBig_2	PFAM:PF00395.24, PFAM:PF13620.10, PFAM:PF17802.5, PFAM:PF20578.2, SO:0001217, UniParc:UPI000150C14A, UniRef:UniRef100_A5D571, UniRef:UniRef50_A5D571, UniRef:UniRef90_A5D571
contig_1	404123	404500	-	HJIPAM_02195	14.3	4.7		SO:0001217, UniParc:UPI00006E94F4, UniRef:UniRef100_A5D572, UniRef:UniRef50_A0A1I6DDE8, UniRef:UniRef90_A5D572
contig_1	406412	406693	+	HJIPAM_02205	9.3	8.3		SO:0001217, UniParc:UPI000150C14C, UniRef:UniRef100_A5D574, UniRef:UniRef50_F0T1V5, UniRef:UniRef90_A5D574
contig_1	413184	413444	-	HJIPAM_02265	10.1	4.5	PF05120.16|GvpG	PFAM:PF05120.16, SO:0001217, UniParc:UPI000150C153, UniRef:UniRef100_A5D583, UniRef:UniRef50_A5D583, UniRef:UniRef90_A5D583
contig_1	417391	417690	-	HJIPAM_02290	11.2	6.6		SO:0001217, UniParc:UPI00006E952C, UniRef:UniRef100_A5D550, UniRef:UniRef50_A5D550, UniRef:UniRef90_A5D550
contig_1	428305	428418	+	HJIPAM_02360	4.0	5.0		
contig_1	437349	437750	+	HJIPAM_02405	15.8	5.0	PF11932.12|DUF3450	PFAM:PF11932.12, SO:0001217, UniParc:UPI000150C1C6, UniRef:UniRef100_A5D534, UniRef:UniRef50_A5D534, UniRef:UniRef90_A5D534
contig_1	458644	458892	+	HJIPAM_02500	9.8	8.9		
contig_1	458889	459203	-	HJIPAM_02505	12.2	10.4		
contig_1	461449	462891	+	HJIPAM_02525	53.5	6.3		SO:0001217, UniParc:UPI000150BC20, UniRef:UniRef100_A5D519, UniRef:UniRef50_A0A7L4QD42, UniRef:UniRef90_A5D519
contig_1	478372	478548	+	HJIPAM_02595	7.1	6.6		SO:0001217, UniParc:UPI00006E5042, UniRef:UniRef100_A0A9E5Y6I5, UniRef:UniRef50_A0A9E5Y6I5, UniRef:UniRef90_A0A9E5Y6I5
contig_1	483236	483538	+	HJIPAM_02620	11.1	6.1	PF02597.24|ThiS	PFAM:PF02597.24
contig_1	507984	508103	+	HJIPAM_02725	4.6	9.5		
contig_1	513693	514118	-	HJIPAM_02755	14.9	8.5		SO:0001217, UniParc:UPI00006E7250, UniRef:UniRef100_A5D4Y7, UniRef:UniRef50_A5D4Y7, UniRef:UniRef90_A5D4Y7
contig_1	547311	547652	-	HJIPAM_02920	12.8	6.4		SO:0001217, UniParc:UPI000150BD94, UniRef:UniRef100_A5D4U9, UniRef:UniRef50_A0A7C6JA97, UniRef:UniRef90_A5D4U9
contig_1	572084	572323	+	HJIPAM_03045	8.1	8.9		
contig_1	578788	578934	+	HJIPAM_03095	5.7	4.5		SO:0001217, UniParc:UPI00006E8900, UniRef:UniRef100_A5D4R1, UniRef:UniRef50_A5D4R1, UniRef:UniRef90_A5D4R1
contig_1	608086	608250	-	HJIPAM_03225	5.9	4.6		SO:0001217, UniRef:UniRef50_A0A1V5MMU2
contig_1	608205	608558	-	HJIPAM_03230	12.9	9.3		
contig_1	625394	625639	-	HJIPAM_03310	8.4	4.1		SO:0001217, UniParc:UPI00006E41CA, UniRef:UniRef100_A5D4M8, UniRef:UniRef50_A5D4M8, UniRef:UniRef90_A5D4M8
contig_1	625641	625925	-	HJIPAM_03315	10.3	10.4		SO:0001217, UniRef:UniRef50_A0A1V4VQN8, UniRef:UniRef90_A0A9E6CEW2
contig_1	626725	627075	-	HJIPAM_03330	13.7	7.8		SO:0001217, UniParc:UPI000150BF04, UniRef:UniRef100_A5D4N1, UniRef:UniRef50_A0A4Y7S435, UniRef:UniRef90_A5D4N1
contig_1	627561	627794	-	HJIPAM_03340	9.2	9.9		SO:0001217, UniRef:UniRef50_A0A358QS65, UniRef:UniRef90_A0A9E5Y517
contig_1	627864	627971	+	HJIPAM_03345	4.1	10.7		
contig_1	647735	648034	+	HJIPAM_03465	11.2	9.1		SO:0001217, UniParc:UPI00006E3446, UniRef:UniRef100_A5D4I0, UniRef:UniRef50_A5D4I0, UniRef:UniRef90_A5D4I0
contig_1	648200	648301	+	HJIPAM_03470	4.0	8.0		
contig_1	659716	659985	+	HJIPAM_03520	9.9	7.8		SO:0001217, UniParc:UPI00006E3470, UniRef:UniRef100_A5D4J1, UniRef:UniRef50_A5D4J1, UniRef:UniRef90_A5D4J1
contig_1	688353	688526	-	HJIPAM_03640	6.8	10.6		SO:0001217, UniRef:UniRef50_A0A7C6QZ54, UniRef:UniRef90_A0A9E5Y5R8
contig_1	689785	690474	+	HJIPAM_03655	25.7	8.8		SO:0001217, UniParc:UPI00006E3458, UniRef:UniRef100_A5D4E6, UniRef:UniRef50_K4LJZ9, UniRef:UniRef90_K4LJZ9
contig_1	694715	695005	+	HJIPAM_03680	10.7	10.0		
contig_1	696099	696437	+	HJIPAM_03695	12.7	9.5	PF00245.24|Alk_phosphatase	PFAM:PF00245.24
contig_1	723198	724421	-	HJIPAM_03805	46.6	6.0	PF18742.5|DpnII-MboI	PFAM:PF18742.5, SO:0001217, UniRef:UniRef50_A5D4D8, UniRef:UniRef90_A5D4D8
contig_1	751739	751894	+	HJIPAM_03920	6.0	4.5		SO:0001217, UniParc:UPI000150C163, UniRef:UniRef100_A5D4C5, UniRef:UniRef50_A5D4C5, UniRef:UniRef90_A5D4C5
contig_1	760507	760620	+	HJIPAM_03980	4.2	9.7		SO:0001217, UniParc:UPI000150C1CA, UniRef:UniRef100_A5D495, UniRef:UniRef50_A5D495, UniRef:UniRef90_A5D495
contig_1	761823	763085	+	HJIPAM_03990	45.2	4.6		SO:0001217, UniParc:UPI00006E8EDD, UniRef:UniRef100_A5D497, UniRef:UniRef50_A5D497, UniRef:UniRef90_A5D497
contig_1	766369	766527	+	HJIPAM_04015	5.2	9.7		SO:0001217, UniParc:UPI000150C1CC, UniRef:UniRef100_A5D4A1, UniRef:UniRef50_A5D4A1, UniRef:UniRef90_A5D4A1
contig_1	778839	780161	+	HJIPAM_04065	49.2	4.9		SO:0001217, UniParc:UPI000150C1D1, UniRef:UniRef100_A0A9E5Y5G1, UniRef:UniRef50_A0A9E5Y5G1, UniRef:UniRef90_A0A9E5Y5G1
contig_1	780931	782781	+	HJIPAM_04075	68.0	5.7		SO:0001217, UniParc:UPI00006E8EC8, UniRef:UniRef100_A5D479, UniRef:UniRef50_A5D479, UniRef:UniRef90_A5D479
contig_1	864783	865031	+	HJIPAM_04500	9.7	8.7		SO:0001217, UniRef:UniRef50_A5D3Z3, UniRef:UniRef90_A5D3Z3
contig_1	887575	887910	+	HJIPAM_04585	12.0	7.8		SO:0001217, UniParc:UPI00006E6CEB, UniRef:UniRef100_A5D3X5, UniRef:UniRef50_A5D3X5, UniRef:UniRef90_A5D3X5
contig_1	930171	930437	+	HJIPAM_04805	9.6	6.2		SO:0001217, UniRef:UniRef50_A0A9E6CHN2, UniRef:UniRef90_A0A9E6CHN2
contig_1	930586	930984	+	HJIPAM_04810	15.3	5.5		SO:0001217, UniParc:UPI00006E3E51, UniRef:UniRef100_A5D3V1, UniRef:UniRef50_A5D3V1, UniRef:UniRef90_A5D3V1
contig_1	962312	962551	-	HJIPAM_04945	9.2	6.7		SO:0001217, UniParc:UPI000150BF0B, UniRef:UniRef100_A5D3R6, UniRef:UniRef50_A0A6N8B2I2, UniRef:UniRef90_A5D3R6
contig_1	962704	963468	-	HJIPAM_04950	27.3	7.9		SO:0001217, UniParc:UPI00006E94F8, UniRef:UniRef100_A5D3R7, UniRef:UniRef50_A5D3R7, UniRef:UniRef90_A5D3R7
contig_1	989440	989562	-	HJIPAM_05095	4.3	5.3		
contig_1	989670	989900	-	HJIPAM_05100	8.6	6.0		SO:0001217, UniParc:UPI00006E9DF5, UniRef:UniRef100_A5D3P0, UniRef:UniRef50_A5D3P0, UniRef:UniRef90_A5D3P0
contig_1	1015574	1015753	+	HJIPAM_05245	6.9	4.6		SO:0001217, UniRef:UniRef50_A0A4Y7RNW4, UniRef:UniRef90_A0A9E6CE53
contig_1	1017697	1017843	+	HJIPAM_05275	5.0	10.8		SO:0001217, UniParc:UPI00006E5605, UniRef:UniRef100_A5D3K1, UniRef:UniRef50_A0A7C6NF95, UniRef:UniRef90_A5D3K1
contig_1	1039871	1040260	-	HJIPAM_05375	14.8	11.3		
contig_1	1041662	1041778	+	HJIPAM_05390	3.9	8.2		
contig_1	1158089	1159153	+	HJIPAM_05935	37.6	8.4		SO:0001217, UniParc:UPI00006E55D0, UniRef:UniRef100_A5D363, UniRef:UniRef50_A5D363, UniRef:UniRef90_A5D363
contig_1	1159796	1160026	-	HJIPAM_05940	9.0	5.0		SO:0001217, UniRef:UniRef50_A0A9E5Y9P7, UniRef:UniRef90_A0A9E5Y9P7
contig_1	1163075	1163236	+	HJIPAM_05960	6.0	10.2		SO:0001217, UniRef:UniRef50_A0A9E5YE42, UniRef:UniRef90_A0A9E5YE42
contig_1	1191140	1192444	-	HJIPAM_06115	46.8	5.1		SO:0001217, UniParc:UPI000150BD48, UniRef:UniRef100_A5D362, UniRef:UniRef50_A5D362, UniRef:UniRef90_A5D362
contig_1	1192568	1193656	+	HJIPAM_06120	39.9	4.7		SO:0001217, UniParc:UPI000150BD49, UniRef:UniRef100_A5D332, UniRef:UniRef50_A5D332, UniRef:UniRef90_A5D332
contig_1	1204099	1204452	-	HJIPAM_06175	12.9	9.3		SO:0001217, UniParc:UPI0003161F38, UniRef:UniRef100_A0A9E6CD80, UniRef:UniRef50_A0A1V5NVI0, UniRef:UniRef90_A0A9E6CD80
contig_1	1250055	1250456	+	HJIPAM_06420	15.1	10.8		
contig_1	1250633	1250821	+	HJIPAM_06425	6.5	7.7		
contig_1	1252776	1252889	-	HJIPAM_06435	4.4	5.8		
contig_1	1259505	1260614	-	HJIPAM_06480	40.5	8.4		
contig_1	1296266	1296475	+	HJIPAM_06660	7.6	5.0		SO:0001217, UniParc:UPI000305E4C9, UniRef:UniRef100_A0A9E6CG47, UniRef:UniRef50_A0A9E6CG47, UniRef:UniRef90_A0A9E6CG47
contig_1	1323824	1324063	+	HJIPAM_06810	8.5	4.9		SO:0001217, UniRef:UniRef50_A0A9E6CG37, UniRef:UniRef90_A0A9E6CG37
contig_1	1338813	1338914	-	HJIPAM_06880	4.0	4.1		
contig_1	1341131	1341706	+	HJIPAM_06895	21.7	7.0		SO:0001217, UniParc:UPI000150BFDB, UniRef:UniRef100_A5D2R5, UniRef:UniRef50_A5D2R5, UniRef:UniRef90_A5D2R5
contig_1	1347767	1348339	+	HJIPAM_06920	22.0	4.9		SO:0001217, UniParc:UPI00006E7F18, UniRef:UniRef100_A5D2N6, UniRef:UniRef50_D5XES1, UniRef:UniRef90_A5D2N6
contig_1	1363430	1363939	-	HJIPAM_07010	18.7	7.8		
contig_1	1378148	1378768	-	HJIPAM_07100	24.1	5.8		SO:0001217, UniParc:UPI00006EA650, UniRef:UniRef100_A5D2N4, UniRef:UniRef50_A0A4Y7RUY7, UniRef:UniRef90_A5D2N4
contig_1	1379096	1379257	+	HJIPAM_07105	6.1	4.4		SO:0001217, UniParc:UPI00030E85BF, UniRef:UniRef100_A0A9E5Y712, UniRef:UniRef50_A0A4Y7S2Y5, UniRef:UniRef90_A0A9E5Y712
contig_1	1406813	1407139	+	HJIPAM_07220	11.3	8.9	PF00549.23|Ligase_CoA	PFAM:PF00549.23
contig_1	1419366	1420154	-	HJIPAM_07275	30.5	4.5		SO:0001217, UniParc:UPI0002E4E5BD, UniRef:UniRef100_A0A9E5Y654, UniRef:UniRef50_A0A1V5BV03, UniRef:UniRef90_A0A9E5Y654
contig_1	1445191	1445361	-	HJIPAM_07395	6.7	5.4		
contig_1	1445365	1445568	-	HJIPAM_07400	8.0	9.0		
contig_1	1445571	1446293	-	HJIPAM_07405	26.9	5.8		SO:0001217, UniParc:UPI000150C1E2, UniRef:UniRef100_A5D2G2, UniRef:UniRef50_A5D2G2, UniRef:UniRef90_A5D2G2
contig_1	1446309	1446527	-	HJIPAM_07410	8.5	9.6		
contig_1	1458576	1458719	-	HJIPAM_07485	5.3	8.6		
contig_1	1485304	1485684	-	HJIPAM_07620	13.7	8.5	PF21758.1|PAC_bac	PFAM:PF21758.1, SO:0001217, UniParc:UPI00006E6134, UniRef:UniRef100_A5D2C8, UniRef:UniRef50_F6B6Q3, UniRef:UniRef90_A5D2C8
contig_1	1507775	1507939	+	HJIPAM_07715	5.6	10.3		
contig_1	1531752	1531850	+	HJIPAM_07850	3.7	4.4		
contig_1	1564340	1564678	-	HJIPAM_08000	12.6	10.0		SO:0001217, UniRef:UniRef50_A0A7X8DFR4, UniRef:UniRef90_A5D242
contig_1	1597535	1597645	+	HJIPAM_08155	4.3	4.7		SO:0001217, UniRef:UniRef50_A0A223I114
contig_1	1597673	1598155	+	HJIPAM_08160	18.2	4.8		SO:0001217, UniRef:UniRef50_K4LGA0, UniRef:UniRef90_A0A2S8REP5
contig_1	1598244	1599083	+	HJIPAM_08165	34.5	5.9		SO:0001217, UniParc:UPI00006E9BC0, UniRef:UniRef100_A5D214, UniRef:UniRef50_A0A161QGV5, UniRef:UniRef90_A5D214
contig_1	1632026	1632505	+	HJIPAM_08295	18.8	4.8		SO:0001217, UniParc:UPI000150BF23, UniRef:UniRef100_A5D205, UniRef:UniRef50_A5D205, UniRef:UniRef90_A5D205
contig_1	1635013	1635213	-	HJIPAM_08305	7.4	9.7		
contig_1	1637446	1638285	+	HJIPAM_08325	31.2	4.9		SO:0001217, UniParc:UPI00006E83DE, UniRef:UniRef100_A5D1X5, UniRef:UniRef50_A5D1X5, UniRef:UniRef90_A5D1X5
contig_1	1649401	1649670	-	HJIPAM_08385	10.6	9.8		
contig_1	1682491	1682583	-	HJIPAM_08485	3.6	8.2		
contig_1	1703625	1703816	-	HJIPAM_08595	6.8	5.4		SO:0001217, UniParc:UPI00006E4F73, UniRef:UniRef100_A0A9E5Y7C1, UniRef:UniRef50_A0A1M6HI10, UniRef:UniRef90_A0A9E5Y7C1
contig_1	1725209	1725445	-	HJIPAM_08705	8.7	9.2		SO:0001217, UniRef:UniRef50_F4BTX8, UniRef:UniRef90_A0A9E5Y6F0
contig_1	1726599	1727492	-	HJIPAM_08720	34.6	9.1		SO:0001217, UniRef:UniRef50_A5D1Q1, UniRef:UniRef90_A5D1Q1
contig_1	1736886	1737008	-	HJIPAM_08765	4.7	4.1		SO:0001217, UniParc:UPI00006E33EF, UniRef:UniRef100_A5D1R0, UniRef:UniRef50_A5D1R0, UniRef:UniRef90_A5D1R0
contig_1	1766305	1766415	-	HJIPAM_08890	3.8	4.5		SO:0001217, UniParc:UPI00006E4FC2, UniRef:UniRef100_A5D1L9, UniRef:UniRef50_A5D1L9, UniRef:UniRef90_A5D1L9
contig_1	1777183	1777413	+	HJIPAM_08945	9.1	5.4		SO:0001217, UniParc:UPI00006E33E9, UniRef:UniRef100_A5D1N0, UniRef:UniRef50_A5D1N0, UniRef:UniRef90_A5D1N0
contig_1	1779302	1779565	+	HJIPAM_08960	9.8	5.0		SO:0001217, UniParc:UPI0002F88056, UniRef:UniRef100_A0A9E5Y4I6, UniRef:UniRef50_A5D1J8, UniRef:UniRef90_A5D1J8
contig_1	1859560	1859886	+	HJIPAM_09385	11.9	5.4		SO:0001217, UniParc:UPI000150BD5B, UniRef:UniRef100_A5D1E2, UniRef:UniRef50_A5D1E2, UniRef:UniRef90_A5D1E2
contig_1	1885339	1885440	-	HJIPAM_09520	3.4	4.8		
contig_1	1896219	1896821	-	HJIPAM_09570	21.7	8.8	PF02142.26|MGS	PFAM:PF02142.26
contig_1	1912503	1912694	-	HJIPAM_09640	7.0	10.2		SO:0001217, UniParc:UPI000150BE17, UniRef:UniRef100_A5D181, UniRef:UniRef50_A5D181, UniRef:UniRef90_A5D181
contig_1	1931518	1931619	-	HJIPAM_09740	4.0	9.5		
contig_1	1936039	1936161	-	HJIPAM_09770	4.6	10.4		SO:0001217, UniParc:UPI00006E88D0, UniRef:UniRef100_A5D171, UniRef:UniRef50_A5D171, UniRef:UniRef90_A5D171
contig_1	1941319	1941411	+	HJIPAM_09805	3.3	5.3		SO:0001217, UniParc:UPI00006E88A1, UniRef:UniRef100_A5D140, UniRef:UniRef50_A5D140, UniRef:UniRef90_A5D140
contig_1	1941441	1941551	+	HJIPAM_09810	3.7	5.3		SO:0001217, UniParc:UPI00006E88D9, UniRef:UniRef100_A5D141, UniRef:UniRef50_A5D141, UniRef:UniRef90_A5D141
contig_1	1941591	1941719	+	HJIPAM_09815	4.4	8.5		SO:0001217, UniRef:UniRef50_A5D141, UniRef:UniRef90_A5D141
contig_1	1957834	1958124	-	HJIPAM_09885	10.7	9.2		SO:0001217, UniParc:UPI00006E889F, UniRef:UniRef100_A0A9E5Y3J4, UniRef:UniRef50_A0A9E5Y3J4, UniRef:UniRef90_A0A9E5Y3J4
contig_1	1976386	1976637	-	HJIPAM_09970	8.7	6.0		
contig_1	1976904	1977041	+	HJIPAM_09975	5.1	8.2		
contig_1	1981263	1981604	-	HJIPAM_10005	12.8	8.5		
contig_1	1983577	1984194	-	HJIPAM_10025	23.5	8.9		SO:0001217, UniRef:UniRef50_A5D0Z9, UniRef:UniRef90_A5D0Z9
contig_1	1987889	1988008	+	HJIPAM_10045	4.5	4.7		SO:0001217, UniRef:UniRef50_A5D103, UniRef:UniRef90_A5D103
contig_1	2079784	2079990	+	HJIPAM_10345	7.5	5.1		SO:0001217, UniRef:UniRef50_A5D0V4, UniRef:UniRef90_A5D0V4
contig_1	2080523	2080690	+	HJIPAM_10350	6.0	6.5		SO:0001217, UniRef:UniRef50_A0A9D2WPG3, UniRef:UniRef90_A0A9E6CJ24
contig_1	2081519	2081707	+	HJIPAM_10360	7.5	10.4		SO:0001217, UniParc:UPI0002D4F7E9, UniRef:UniRef100_A0A9E6CF77, UniRef:UniRef50_A0A9E6CF77, UniRef:UniRef90_A0A9E6CF77
contig_1	2087758	2088801	-	HJIPAM_10405	39.3	9.0		SO:0001217, UniParc:UPI000150C10C, UniRef:UniRef100_A5D0T3, UniRef:UniRef50_A5D0T3, UniRef:UniRef90_A5D0T3
contig_1	2118810	2119052	-	HJIPAM_10560	9.4	5.0		SO:0001217, UniParc:UPI00059FF096, UniRef:UniRef100_A0A9E5Y337, UniRef:UniRef50_A0A9E5Y337, UniRef:UniRef90_A0A9E5Y337
contig_1	2134532	2134690	-	HJIPAM_10620	6.2	9.8		SO:0001217, UniParc:UPI000315EEEF, UniRef:UniRef100_A0A9E5Y4X4, UniRef:UniRef50_A0A9E5Y4X4, UniRef:UniRef90_A0A9E5Y4X4
contig_1	2135078	2135185	+	HJIPAM_10625	3.9	4.5		
contig_1	2141557	2142429	+	HJIPAM_10660	32.8	9.6		SO:0001217, UniParc:UPI000150C1F4, UniRef:UniRef100_A5D0N2, UniRef:UniRef50_A5D0N2, UniRef:UniRef90_A5D0N2
contig_1	2142650	2142946	+	HJIPAM_10670	10.9	4.6		SO:0001217, UniParc:UPI00006E8859, UniRef:UniRef100_A5D0N4, UniRef:UniRef50_A0A4Y7RU13, UniRef:UniRef90_A5D0N4
contig_1	2142939	2143196	+	HJIPAM_10675	9.1	8.9		SO:0001217, UniParc:UPI00006E885B, UniRef:UniRef100_A5D0N5, UniRef:UniRef50_A5D0N5, UniRef:UniRef90_A5D0N5
contig_1	2145798	2146109	-	HJIPAM_10690	11.9	9.9		SO:0001217, UniParc:UPI00006E9C11, UniRef:UniRef100_A5D0N8, UniRef:UniRef50_A0A1V5BEA9, UniRef:UniRef90_A5D0N8
contig_1	2165939	2166541	-	HJIPAM_10795	22.8	9.3		SO:0001217, UniParc:UPI00006E9C1E, UniRef:UniRef100_A5D0I9, UniRef:UniRef50_A5D0I9, UniRef:UniRef90_A5D0I9
contig_1	2171632	2171973	+	HJIPAM_10830	12.3	10.3		SO:0001217, UniParc:UPI00006E9BE4, UniRef:UniRef100_A5D0J8, UniRef:UniRef50_A5D0J8, UniRef:UniRef90_A5D0J8
contig_1	2210791	2210883	-	HJIPAM_11050	3.3	4.8		
contig_1	2217806	2218153	-	HJIPAM_11090	13.1	10.0		SO:0001217, UniParc:UPI00006E9C2D, UniRef:UniRef100_A5D0E0, UniRef:UniRef50_A0A0F2N4Y5, UniRef:UniRef90_A5D0E0
contig_1	2236197	2236664	+	HJIPAM_11185	17.6	9.6		SO:0001217, UniParc:UPI00006E9C54, UniRef:UniRef100_A5D0C1, UniRef:UniRef50_A5D0C1, UniRef:UniRef90_A5D0C1
contig_1	2236673	2237041	-	HJIPAM_11190	13.9	10.0		
contig_1	2237333	2237464	+	HJIPAM_11195	4.7	9.5		
contig_1	2245582	2246067	+	HJIPAM_11235	18.1	9.8		SO:0001217, UniParc:UPI000150BDC3, UniRef:UniRef100_A5D0C8, UniRef:UniRef50_C8VXV4, UniRef:UniRef90_A5D0C8
contig_1	2252372	2253001	-	HJIPAM_11270	23.9	5.5		SO:0001217, UniParc:UPI000150BDC6, UniRef:UniRef100_A5D099, UniRef:UniRef50_A5D099, UniRef:UniRef90_A5D099
contig_1	2254215	2254616	-	HJIPAM_11280	15.4	8.7		SO:0001217, UniParc:UPI000150BE19, UniRef:UniRef100_A5D0A1, UniRef:UniRef50_A5D0A1, UniRef:UniRef90_A5D0A1
contig_1	2254816	2254977	-	HJIPAM_11290	5.6	9.0		
